#K-Path     Energy     s     py     pz     px    dxy    dyz    dz2    dxz  x2-y2    tot
# Band-Index    1
   0.164   -23.880  0.000  0.000  0.000  0.000 -0.002  0.000  0.000  0.000 -0.002 -0.002
   0.156   -23.880  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.147   -23.880  0.000  0.000  0.000  0.000  0.002  0.000  0.000  0.000  0.002  0.002
   0.138   -23.880  0.000  0.000  0.000  0.000 -0.002  0.002  0.000  0.000 -0.004 -0.004
   0.130   -23.880  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.121   -23.880  0.000  0.000  0.000  0.000  0.004 -0.002  0.000 -0.002  0.004  0.006
   0.112   -23.880  0.000  0.000  0.000  0.000 -0.002  0.000  0.000  0.000 -0.002 -0.002
   0.104   -23.880  0.000  0.000  0.000  0.000 -0.002  0.000  0.000  0.000 -0.004 -0.004
   0.095   -23.879  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.086   -23.879  0.000  0.000  0.000  0.000 -0.006  0.002  0.000  0.002 -0.008 -0.010
   0.078   -23.879  0.000  0.000  0.000  0.000 -0.002  0.000  0.000  0.000 -0.002 -0.002
   0.069   -23.879  0.000  0.000  0.000  0.000  0.006 -0.002  0.000 -0.002  0.006  0.008
   0.060   -23.879  0.000  0.000  0.000  0.000  0.002  0.000  0.000  0.000  0.002  0.002
   0.052   -23.879  0.000  0.000  0.000  0.000  0.004 -0.002  0.000 -0.002  0.004  0.006
   0.043   -23.879  0.000  0.000  0.000  0.000 -0.008  0.002  0.000  0.002 -0.010 -0.012
   0.035   -23.879  0.000  0.000  0.000  0.000 -0.006  0.002  0.000  0.002 -0.006 -0.008
   0.026   -23.879  0.000  0.000  0.000  0.000 -0.002  0.000  0.000  0.000 -0.004 -0.004
   0.017   -23.879  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   0.009   -23.879  0.000  0.000  0.000  0.000  0.002  0.000  0.000  0.000  0.002  0.002
   0.000   -23.879  0.000  0.000  0.000  0.000 -0.002  0.000  0.000  0.000 -0.002 -0.002
# Band-Index   21
   0.000   -21.406  0.000  0.000  0.000  0.000  0.000  0.006 -0.016  0.006  0.000 -0.002
   0.009   -21.406  0.000  0.000  0.000  0.000  0.000  0.012 -0.028  0.012  0.000 -0.002
   0.017   -21.406  0.000  0.000  0.000  0.000  0.000 -0.008  0.018 -0.008  0.000  0.002
   0.026   -21.406  0.000  0.000  0.000  0.000  0.000 -0.044  0.096 -0.044  0.000  0.008
   0.035   -21.406  0.000  0.000  0.000  0.000  0.000  0.010 -0.022  0.010  0.000 -0.002
   0.043   -21.406  0.000  0.000  0.000  0.000  0.000  0.028 -0.064  0.030  0.000 -0.006
   0.052   -21.406  0.000  0.000  0.000  0.000  0.000  0.068 -0.152  0.070  0.000 -0.014
   0.060   -21.406  0.000  0.000  0.000  0.000  0.000  0.008 -0.020  0.010  0.000 -0.002
   0.069   -21.406  0.000  0.000  0.000  0.000  0.000 -0.046  0.102 -0.046  0.000  0.010
   0.078   -21.405  0.000  0.000  0.000  0.000  0.000 -0.148  0.328 -0.150  0.000  0.030
   0.086   -21.405  0.000  0.000  0.000  0.000  0.000  0.178 -0.394  0.180  0.000 -0.036
   0.095   -21.405  0.000  0.000  0.000  0.000  0.000  0.004 -0.010  0.004  0.000  0.000
   0.104   -21.405  0.000  0.000  0.000  0.000  0.000  0.006 -0.014  0.006  0.000 -0.002
   0.112   -21.405  0.000  0.000  0.000  0.000  0.000  0.006 -0.014  0.006  0.000 -0.002
   0.121   -21.405  0.000  0.000  0.000  0.000  0.000 -0.058  0.128 -0.058  0.000  0.012
   0.130   -21.405  0.000  0.000  0.000  0.000  0.000  0.018 -0.040  0.018  0.000 -0.004
   0.138   -21.405  0.000  0.000  0.000  0.000  0.000  0.006 -0.012  0.006  0.000 -0.002
   0.147   -21.405  0.000  0.000  0.000  0.000  0.000  0.006 -0.012  0.006  0.000 -0.002
   0.156   -21.405  0.000  0.000  0.000  0.000  0.000 -0.028  0.064 -0.030  0.000  0.006
   0.164   -21.405  0.000  0.000  0.000  0.000  0.000  0.010 -0.022  0.010  0.000 -0.002
   0.173   -21.405  0.000  0.000  0.000  0.000  0.000  0.006 -0.012  0.006  0.000 -0.002
   0.181   -21.405  0.000  0.000  0.000  0.000  0.000  0.000  0.002  0.000  0.000  0.000
   0.190   -21.404  0.000  0.000  0.000  0.000  0.000 -0.036  0.082 -0.038  0.000  0.006
   0.199   -21.404  0.000  0.000  0.000  0.000  0.000  0.006 -0.012  0.006  0.000 -0.002
   0.207   -21.404  0.000  0.000  0.000  0.000  0.000  0.006 -0.012  0.006  0.000 -0.002
   0.216   -21.404  0.000  0.000  0.000  0.000  0.000  0.014 -0.032  0.014  0.000 -0.002
   0.225   -21.404  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.233   -21.404  0.000  0.000  0.000  0.000  0.000  0.020 -0.048  0.022  0.000 -0.004
   0.242   -21.404  0.000  0.000  0.000  0.000  0.000 -0.018  0.044 -0.020  0.000  0.004
   0.251   -21.404  0.000  0.000  0.000  0.000  0.000  0.002 -0.004  0.002  0.000  0.000
   0.259   -21.403  0.000  0.000  0.000  0.000  0.000  0.002 -0.004  0.002  0.000  0.000
   0.268   -21.403  0.000  0.000  0.000  0.000 -0.002 -0.104  0.244 -0.114  0.000  0.020
   0.276   -21.403  0.000  0.000  0.000  0.000  0.000 -0.014  0.034 -0.016  0.000  0.002
   0.285   -21.403  0.000  0.000  0.000  0.000  0.000  0.004 -0.008  0.004  0.000  0.000
   0.294   -21.403  0.000  0.000  0.000  0.000  0.000  0.050 -0.118  0.056  0.000 -0.010
   0.302   -21.403  0.000  0.000  0.000  0.000  0.000  0.012 -0.030  0.014  0.000 -0.002
   0.311   -21.403  0.000  0.000  0.000  0.000  0.002  0.150 -0.350  0.166  0.002 -0.030
   0.320   -21.402  0.000  0.000  0.000  0.000  0.000  0.004 -0.012  0.006  0.000  0.000
   0.328   -21.402  0.000  0.000  0.000  0.000  0.000  0.040 -0.096  0.046  0.000 -0.008
   0.337   -21.402  0.000  0.000  0.000  0.000  0.000 -0.052  0.122 -0.058  0.000  0.010
   0.346   -21.402  0.000  0.000  0.000  0.000  0.002  0.060 -0.144  0.068  0.000 -0.012
   0.354   -21.402  0.000  0.000  0.000  0.000  0.000  0.000  0.002  0.000  0.000  0.000
   0.363   -21.402  0.000  0.000  0.000  0.000  0.000 -0.020  0.048 -0.022  0.000  0.004
   0.371   -21.401  0.000  0.000  0.000  0.000  0.002  0.130 -0.306  0.146  0.002 -0.028
   0.380   -21.401  0.000  0.000  0.000  0.000  0.000  0.004 -0.010  0.006  0.000  0.000
   0.389   -21.401  0.000  0.000  0.000  0.000  0.000  0.008 -0.018  0.008  0.000 -0.002
   0.397   -21.401  0.000  0.000  0.000  0.000  0.000  0.004 -0.012  0.006  0.000 -0.002
   0.406   -21.401  0.000  0.000  0.000  0.000  0.000  0.004 -0.008  0.004  0.000  0.000
   0.415   -21.401  0.000  0.000  0.000  0.000  0.000  0.020 -0.046  0.022  0.000 -0.004
   0.423   -21.401  0.000  0.000  0.000  0.000  0.000  0.006 -0.016  0.008  0.000 -0.002
   0.432   -21.400  0.000  0.000  0.000  0.000  0.000  0.004 -0.012  0.006  0.000 -0.002
   0.441   -21.400  0.000  0.000  0.000  0.000  0.000  0.058 -0.136  0.064  0.000 -0.012
   0.449   -21.400  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.458   -21.400  0.000  0.000  0.000  0.000  0.000  0.002 -0.006  0.004  0.000  0.000
   0.467   -21.400  0.000  0.000  0.000  0.000  0.000  0.004 -0.010  0.004  0.000  0.000
   0.475   -21.400  0.000  0.000  0.000  0.000  0.002  0.136 -0.320  0.152  0.000 -0.030
   0.484   -21.400  0.000  0.000  0.000  0.000  0.000  0.004 -0.008  0.004  0.000  0.000
   0.492   -21.400  0.000  0.000  0.000  0.000  0.000  0.020 -0.046  0.022  0.000 -0.004
   0.501   -21.400  0.000  0.000  0.000  0.000  0.000  0.004 -0.010  0.006  0.000 -0.002
   0.510   -21.399  0.000  0.000  0.000  0.000  0.000  0.002  0.001 -0.003  0.000  0.000
   0.510   -21.399  0.000  0.000  0.000  0.000  0.000  0.001 -0.006  0.003  0.000  0.000
   0.518   -21.399  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.527   -21.400  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.536   -21.400  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.544   -21.400  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.553   -21.400  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.562   -21.400  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.570   -21.400  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.579   -21.400  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.587   -21.400  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.596   -21.400  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.605   -21.400  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.613   -21.401  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.622   -21.401  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.631   -21.401  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.639   -21.401  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.648   -21.401  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.657   -21.401  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.665   -21.401  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.674   -21.402  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.682   -21.402  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.691   -21.402  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.700   -21.402  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.708   -21.402  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.717   -21.402  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.726   -21.403  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.734   -21.403  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.743   -21.403  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.752   -21.403  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.760   -21.403  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.769   -21.403  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.778   -21.404  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.786   -21.404  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.795   -21.404  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.803   -21.404  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.812   -21.404  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.821   -21.404  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.829   -21.404  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.838   -21.405  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.847   -21.405  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.855   -21.405  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.864   -21.405  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.873   -21.405  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.881   -21.405  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.890   -21.405  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.898   -21.405  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.907   -21.405  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.916   -21.405  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.924   -21.406  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.933   -21.406  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.942   -21.406  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.950   -21.406  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.959   -21.406  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.968   -21.406  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.976   -21.406  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.985   -21.406  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   0.993   -21.406  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   1.002   -21.406  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   1.011   -21.406  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   1.019   -21.406  0.000  0.000  0.000  0.000  0.000 -0.063  0.138 -0.063  0.000  0.013
   1.019   -21.406  0.000  0.000  0.000  0.000  0.000  0.002 -0.005  0.002  0.000  0.000
   1.032   -21.406  0.000  0.000  0.000  0.000  0.000 -0.006  0.016 -0.006  0.000  0.002
   1.044   -21.406  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   1.056   -21.406  0.000  0.000  0.000  0.000  0.000  0.014 -0.028  0.014  0.000 -0.002
   1.068   -21.406  0.000  0.000  0.000  0.000  0.000  0.006 -0.012  0.006  0.000 -0.002
   1.080   -21.406  0.000  0.000  0.000  0.000  0.000  0.012 -0.028  0.012  0.000 -0.002
   1.093   -21.406  0.000  0.000  0.000  0.000  0.000  0.006 -0.016  0.006  0.000 -0.002
   1.105   -21.406  0.000  0.000  0.000  0.000  0.000 -0.012  0.028 -0.012  0.000  0.002
   1.117   -21.406  0.000  0.000  0.000  0.000  0.000 -0.002  0.002 -0.002  0.000  0.000
   1.129   -21.405  0.000  0.000  0.000  0.000  0.000  0.008 -0.016  0.008  0.000 -0.002
   1.142   -21.405  0.000  0.000  0.000  0.000  0.000  0.002 -0.002  0.002  0.000  0.000
   1.154   -21.405  0.000  0.000  0.000  0.000  0.000  0.004 -0.008  0.004  0.000  0.000
   1.166   -21.405  0.000  0.000  0.000  0.000  0.000  0.008 -0.018  0.008  0.000 -0.002
   1.178   -21.405  0.000  0.000  0.000  0.000  0.000  0.004 -0.008  0.004  0.000  0.000
   1.190   -21.405  0.000  0.000  0.000  0.000  0.000 -0.012  0.028 -0.012  0.000  0.002
   1.203   -21.405  0.000  0.000  0.000  0.000 -0.002  0.092 -0.202  0.092 -0.002 -0.020
   1.215   -21.405  0.000  0.000  0.000  0.000  0.000  0.006 -0.014  0.006  0.000 -0.002
   1.227   -21.405  0.000  0.000  0.000  0.000  0.000  0.000 -0.002  0.000  0.000  0.000
   1.239   -21.404  0.000  0.000  0.000  0.000  0.002 -0.066  0.146 -0.066  0.000  0.016
   1.252   -21.404  0.000  0.000  0.000  0.000 -0.002  0.070 -0.154  0.070 -0.002 -0.016
   1.264   -21.404  0.000  0.000  0.000  0.000  0.000  0.000  0.002  0.000  0.000  0.000
   1.276   -21.404  0.000  0.000  0.000  0.000  0.000  0.008 -0.016  0.008  0.000 -0.002
   1.288   -21.404  0.000  0.000  0.000  0.000 -0.004  0.114 -0.248  0.114 -0.002 -0.028
   1.300   -21.404  0.000  0.000  0.000  0.000  0.000  0.006 -0.014  0.006  0.000 -0.002
   1.313   -21.404  0.000  0.000  0.000  0.000  0.000  0.000  0.002  0.000  0.000  0.000
   1.325   -21.404  0.000  0.000  0.000  0.000  0.000  0.008 -0.016  0.008  0.000 -0.002
   1.337   -21.404  0.000  0.000  0.000  0.000 -0.002  0.030 -0.064  0.030  0.000 -0.008
   1.349   -21.404  0.000  0.000  0.000  0.000  0.000 -0.010  0.020 -0.010  0.000  0.002
   1.361   -21.404  0.000  0.000  0.000  0.000  0.000  0.006 -0.014  0.006  0.000 -0.002
   1.374   -21.404  0.000  0.000  0.000  0.000  0.000 -0.006  0.012 -0.006  0.000  0.002
   1.386   -21.404  0.000  0.000  0.000  0.000 -0.004  0.080 -0.176  0.080 -0.002 -0.020
   1.398   -21.404  0.000  0.000  0.000  0.000 -0.008  0.156 -0.336  0.156 -0.004 -0.038
   1.410   -21.404  0.000  0.000  0.000  0.000  0.000  0.008 -0.016  0.008  0.000 -0.002
   1.423   -21.404  0.000  0.000  0.000  0.000  0.000  0.010 -0.022  0.010  0.000 -0.002
   1.435   -21.404  0.000  0.000  0.000  0.000  0.006 -0.134  0.290 -0.134  0.002  0.032
   1.447   -21.404  0.000  0.000  0.000  0.000  0.000  0.010 -0.022  0.010  0.000 -0.002
   1.459   -21.404  0.000  0.000  0.000  0.000  0.002 -0.062  0.136 -0.062  0.002  0.014
   1.471   -21.404  0.000  0.000  0.000  0.000  0.000  0.006 -0.014  0.006  0.000 -0.002
   1.484   -21.404  0.000  0.000  0.000  0.000  0.000  0.008 -0.018  0.008  0.000 -0.002
   1.496   -21.404  0.000  0.000  0.000  0.000  0.000  0.006 -0.012  0.006  0.000 -0.002
   1.508   -21.404  0.000  0.000  0.000  0.000  0.000  0.004 -0.010  0.004  0.000  0.000
   1.520   -21.404  0.000  0.000  0.000  0.000  0.000  0.006 -0.014  0.006  0.000 -0.002
   1.533   -21.405  0.000  0.000  0.000  0.000  0.000  0.012 -0.026  0.012  0.000 -0.002
   1.545   -21.405  0.000  0.000  0.000  0.000  0.000 -0.018  0.040 -0.018  0.000  0.004
   1.557   -21.405  0.000  0.000  0.000  0.000  0.000  0.030 -0.068  0.030  0.000 -0.006
   1.569   -21.405  0.000  0.000  0.000  0.000  0.000  0.152 -0.334  0.152  0.000 -0.032
   1.581   -21.405  0.000  0.000  0.000  0.000  0.000  0.122 -0.270  0.122  0.000 -0.024
   1.594   -21.405  0.000  0.000  0.000  0.000  0.000 -0.012  0.026 -0.012  0.000  0.002
   1.606   -21.405  0.000  0.000  0.000  0.000  0.000  0.000  0.002  0.000  0.000  0.000
   1.618   -21.405  0.000  0.000  0.000  0.000  0.000  0.006 -0.014  0.006  0.000 -0.002
   1.630   -21.405  0.000  0.000  0.000  0.000  0.000 -0.010  0.022 -0.010  0.000  0.002
   1.642   -21.405  0.000  0.000  0.000  0.000  0.000  0.004 -0.008  0.004  0.000  0.000
   1.655   -21.405  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   1.667   -21.405  0.000  0.000  0.000  0.000  0.000  0.010 -0.022  0.010  0.000 -0.002
   1.679   -21.406  0.000  0.000  0.000  0.000  0.000  0.022 -0.046  0.022  0.000 -0.004
   1.691   -21.406  0.000  0.000  0.000  0.000  0.000 -0.006  0.012 -0.006  0.000  0.002
   1.704   -21.406  0.000  0.000  0.000  0.000  0.000 -0.102  0.224 -0.102  0.000  0.020
   1.716   -21.406  0.000  0.000  0.000  0.000  0.000  0.044 -0.098  0.044  0.000 -0.008
   1.728   -21.406  0.000  0.000  0.000  0.000  0.000  0.006 -0.012  0.006  0.000 -0.002
   1.740   -21.406  0.000  0.000  0.000  0.000  0.000  0.008 -0.016  0.008  0.000 -0.002
# Band-Index   22
   1.740   -21.406  0.000  0.000  0.000  0.000  0.000 -0.008  0.016 -0.008  0.000  0.002
   1.728   -21.406  0.000  0.000  0.000  0.000  0.000 -0.006  0.012 -0.006  0.000  0.002
   1.716   -21.406  0.000  0.000  0.000  0.000  0.000 -0.044  0.098 -0.044  0.000  0.008
   1.704   -21.406  0.000  0.000  0.000  0.000  0.000  0.102 -0.224  0.102  0.000 -0.020
   1.691   -21.406  0.000  0.000  0.000  0.000  0.000  0.006 -0.012  0.006  0.000 -0.002
   1.679   -21.406  0.000  0.000  0.000  0.000  0.000 -0.022  0.046 -0.022  0.000  0.004
   1.667   -21.405  0.000  0.000  0.000  0.000  0.000 -0.010  0.022 -0.010  0.000  0.002
   1.655   -21.405  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   1.642   -21.405  0.000  0.000  0.000  0.000  0.000 -0.004  0.008 -0.004  0.000  0.000
   1.630   -21.405  0.000  0.000  0.000  0.000  0.000  0.010 -0.022  0.010  0.000 -0.002
   1.618   -21.405  0.000  0.000  0.000  0.000  0.000 -0.006  0.014 -0.006  0.000  0.002
   1.606   -21.405  0.000  0.000  0.000  0.000  0.000  0.000 -0.002  0.000  0.000  0.000
   1.594   -21.405  0.000  0.000  0.000  0.000  0.000  0.012 -0.026  0.012  0.000 -0.002
   1.581   -21.405  0.000  0.000  0.000  0.000  0.000 -0.122  0.270 -0.122  0.000  0.024
   1.569   -21.405  0.000  0.000  0.000  0.000  0.000 -0.152  0.334 -0.152  0.000  0.032
   1.557   -21.405  0.000  0.000  0.000  0.000  0.000 -0.030  0.068 -0.030  0.000  0.006
   1.545   -21.405  0.000  0.000  0.000  0.000  0.000  0.018 -0.040  0.018  0.000 -0.004
   1.533   -21.405  0.000  0.000  0.000  0.000  0.000 -0.012  0.026 -0.012  0.000  0.002
   1.520   -21.404  0.000  0.000  0.000  0.000  0.000 -0.006  0.014 -0.006  0.000  0.002
   1.508   -21.404  0.000  0.000  0.000  0.000  0.000 -0.004  0.010 -0.004  0.000  0.000
   1.496   -21.404  0.000  0.000  0.000  0.000  0.000 -0.006  0.012 -0.006  0.000  0.002
   1.484   -21.404  0.000  0.000  0.000  0.000  0.000 -0.008  0.018 -0.008  0.000  0.002
   1.471   -21.404  0.000  0.000  0.000  0.000  0.000 -0.006  0.014 -0.006  0.000  0.002
   1.459   -21.404  0.000  0.000  0.000  0.000 -0.002  0.062 -0.136  0.062 -0.002 -0.014
   1.447   -21.404  0.000  0.000  0.000  0.000  0.000 -0.010  0.022 -0.010  0.000  0.002
   1.435   -21.404  0.000  0.000  0.000  0.000 -0.006  0.134 -0.290  0.134 -0.002 -0.032
   1.423   -21.404  0.000  0.000  0.000  0.000  0.000 -0.010  0.022 -0.010  0.000  0.002
   1.410   -21.404  0.000  0.000  0.000  0.000  0.000 -0.008  0.016 -0.008  0.000  0.002
   1.398   -21.404  0.000  0.000  0.000  0.000  0.008 -0.156  0.336 -0.156  0.004  0.038
